,cluster,word
1365,138,ภารกิจ
1366,11,มติ
1367,88,ทั้งนี้
1368,74,นิวเคลียร์
1369,84,ผลิตภัณฑ์
1370,110,อันตราย
1371,77,ยกเลิก
1372,58,กิ่ง
1373,167,เนื้อเรื่อง
1374,91,คล้ายคลึง
1375,44,สิ่งแวดล้อม
1376,122,วิญญาณ
1377,41,ภาษี
1378,149,เฉลี่ย
1379,86,ฟื้นฟู
1380,18,เรียนรู้
1381,11,ความเห็น
1382,56,ขุด
1383,75,วิน
1384,43,อินฟราเรด
1385,67,ยืน
1386,188,หนังสือพิมพ์
1387,60,รับประทาน
1388,58,ฟัน
1389,189,สนิท
1390,48,สรุป
1391,154,เหล็ก
1392,75,เย
1393,6,ปลดปล่อย
1394,145,ทูต
1395,58,กล้าม
1396,96,โดด
1397,94,ปะทะ
1398,50,พันธมิตร
1399,42,อารมณ์
1400,147,โทษ
1401,46,วอ
1402,167,ซีรีส์
1403,20,เสี่ยง
1404,79,พิพิธภัณฑ์
1405,58,เท้า
1406,193,ทุ่ง
1407,138,ชุมนุม
1408,199,เผ่า
1409,160,สเปกตรัม
1410,187,ดาบ
1411,56,เจดีย์
1412,50,อาณานิคม
1413,46,บอ
1414,33,ศักดิ์สิทธิ์
1415,137,ยกเว้น
1416,196,แจ้ง
1417,130,ยุติ
1418,46,ไน
1419,154,โลหะ
1420,55,ธ
1421,74,พายุ
1422,149,เท่ากับ
1423,22,บอล
1424,83,เอ็กซ์
1425,96,ละเอียด
1426,88,นอกเหนือ
1427,18,ถ่ายทอด
1428,46,ทอ
1429,71,แลนด์
1430,62,แร่
1431,182,ล้วน
1432,96,ชัด
1433,193,ลุ่ม
1434,143,วรรณกรรม
1435,64,ทัน
1436,41,ลงทุน
1437,127,มงกุฎ
1438,46,โป
1439,189,ญาติ
1440,98,ซ้ำ
1441,123,เซ็น
1442,29,ส่วนร่วม
1443,48,พิสูจน์
1444,133,ชิน
1445,62,วัสดุ
1446,79,โบสถ์
1447,133,คะ
1448,188,เอกสาร
1449,79,เรือน
1450,162,งู
1451,107,ยกย่อง
1452,20,มั่นคง
1453,119,โดน
1454,83,ดับเบิล
1455,48,บรรยาย
1456,29,หลักการ
1457,162,ตัวผู้
1458,2,บันเทิง
1459,21,ลอนดอน
1460,136,อภิเษก
1461,44,ว่าด้วย
1462,147,ยื่น
1463,108,สาธารณะ
1464,193,ท้องที่
1465,50,เอกราช
1466,29,ปัจจัย
1467,62,เชื้อเพลิง
1468,133,ดะ
1469,154,ประดับ
1470,115,ขบวน
1471,55,เล
1472,62,ไฮโดรเจน
1473,75,สิ
1474,42,ฝีมือ
1475,12,ไว
1476,123,บิล
1477,147,ชั่วคราว
1478,182,ทั้งหลาย
1479,12,อม
1480,89,ปฏิรูป
1481,129,ประสาน
1482,15,ระบอบ
1483,65,กระตุ้น
1484,57,ภิกษุ
1485,53,ฝัน
1486,130,เลิก
1487,96,แพร่หลาย
1488,193,หาด
1489,24,อุดมศึกษา
1490,116,ทิศทาง
1491,121,นม
1492,14,อินโดนีเซีย
1493,119,ประหลาด
1494,99,ดอน
1495,56,ร้าง
1496,42,แปลก
1497,20,ซับซ้อน
1498,182,ชีพ
1499,190,ฝัง
1500,102,คอนเสิร์ต
1501,51,กรด
1502,91,เปรียบเทียบ
1503,97,มุข
1504,58,ก้าน
1505,193,แขวง
1506,5,ราชินีนาถ
1507,195,วน
1508,53,กล้า
1509,183,สุริยะ
1510,92,สะท้อน
1511,124,มะเร็ง
1512,105,บูชา
1513,81,แผนการ
1514,78,เขมร
1515,46,ซอ
1516,1,สามัญ
1517,154,ผนัง
1518,132,เทียน
1519,82,ธงชาติ
1520,6,กำจัด
1521,6,ล้ม
1522,65,รองรับ
1523,41,บัญชี
1524,75,เมีย
1525,9,บัว
1526,100,แห้ง
1527,135,ไชย
1528,149,ลบ
1529,12,แซ
1530,38,ราชบัลลังก์
1531,130,ว่าง
1532,129,ขนาน
1533,6,รุกราน
1534,90,โปรตุเกส
1535,125,มวยสากล
1536,74,เพลิง
1537,38,ราชสมบัติ
1538,80,ช้างเผือก
1539,140,ปู
1540,126,ภูมิ
1541,28,ที่ปรึกษา
1542,3,กัด
1543,31,ป้าย
1544,77,ครอบคลุม
1545,54,เจ็ด
1546,171,คาทอลิก
1547,115,รถไฟฟ้า
1548,196,เรียกร้อง
1549,135,หมื่น
1550,149,นิยาม
1551,83,ออฟ
1552,29,มุ่ง
1553,12,คอร์
1554,6,ยึดครอง
1555,154,ตกแต่ง
1556,149,แปร
1557,186,ติดตั้ง
1558,99,เรีย
1559,81,ระเบียบ
1560,41,งบประมาณ
1561,121,ขนม
1562,162,ฝูง
1563,32,คราว
1564,197,เครื่องยนต์
1565,199,อิสลาม
1566,75,ซาร์
1567,127,ตำหนัก
1568,29,ประสบการณ์
1569,136,ทูล
1570,88,จด
1571,110,ขัด
1572,65,ดึงดูด
1573,117,เทือกเขา
1574,155,ซาก
1575,169,ชิด
1576,28,ข้าราชการ
1577,25,ธรรมดา
1578,17,เครือ
1579,199,พื้นเมือง
1580,2,โชว์
1581,109,บ่ง
1582,75,เลีย
1583,6,ปกป้อง
1584,129,สลับ
1585,21,ปารีส
1586,137,คุม
1587,125,มวยปล้ำ
1588,105,เทศกาล
1589,31,จาน
1590,131,ประหาร
1591,12,ฟรี
1592,74,ดับ
1593,96,ยิ่งใหญ่
1594,149,สมบัติ
1595,124,เจ็บ
1596,46,ทู
1597,83,อิง
1598,121,เมล็ด
1599,193,อ่าว
1600,53,กลัว
1601,75,รัง
1602,193,ทะเลสาบ
1603,48,เปิดเผย
1604,70,เข้ม
1605,133,โตะ
1606,76,อะตอม
1607,60,ดื่ม
1608,64,สัก
1609,126,ณ
1610,48,รับรู้
1611,50,ขบวนการ
1612,149,บวก
1613,102,ชาร์ต
1614,17,งานการ
1615,119,ชั่ว
1616,8,เที่ยว
1617,4,จอห์น
1618,126,สิริ
1619,90,อียิปต์
1620,150,นั่นเอง
1621,119,ผี
1622,108,เอกชน
1623,53,ตั้งใจ
1624,75,รัน
1625,46,อู
1626,83,ซิง
1627,12,สติ
1628,31,จอ
1629,64,ยาม
1630,124,ป่วย
1631,126,กิจ
1632,55,ซ
1633,100,ก้อน
1634,57,พระพุทธเจ้า
1635,62,ส่วนประกอบ
1636,79,ลาน
1637,162,เสือ
1638,133,สะ
1639,138,ยุทธการ
1640,156,ประมุข
1641,46,โว
1642,96,แน่นอน
1643,167,นวนิยาย
1644,98,ฉัน
1645,56,ประดิษฐาน
1646,58,หู
1647,161,ราบ
1648,83,เอช
1649,142,กลีบ
1650,58,ศีรษะ
1651,154,ทองคำ
1652,55,บ
1653,132,ห
1654,55,วิ
1655,14,ฟิลิปปินส์
1656,18,อ้างอิง
1657,98,แทบ
1658,31,ปก
1659,40,ธิ
1660,81,แผนที่
1661,83,แอล
1662,100,ทราย
1663,115,กิโลเมตร
1664,64,แอบ
1665,46,เพ
1666,53,พอใจ
1667,55,เร
1668,46,มอ
1669,22,เตะ
1670,86,คิดค้น
1671,145,เจรจา
1672,58,หุ้ม
1673,117,ที่ราบ
1674,69,ยง
1675,172,สันนิษฐาน
1676,83,แอร์
1677,90,โปแลนด์
1678,42,เอกลักษณ์
1679,108,ทรัพยากร
1680,183,โนวา
1681,2,มาส
1682,19,ศัพท์
1683,60,ซับ
1684,19,สำเนียง
1685,18,เข้าถึง
1686,18,ประมวล
1687,75,ติก
1688,84,โรงงาน
1689,152,อินเทอร์เน็ต
1690,197,ผู้โดยสาร
1691,33,สวรรค์
1692,2,โด่งดัง
1693,53,เคารพ
1694,188,จดหมาย
1695,47,โยง
1696,182,จิตใจ
1697,29,หัวข้อ
1698,90,ออสเตรีย
1699,29,พัฒนาการ
1700,195,ยุ
1701,108,แรงงาน
1702,119,ลอบ
1703,33,เยซู
1704,58,นิ้ว
1705,167,นิยาย
1706,18,จำแนก
1707,31,เครื่องหมาย
1708,79,ป้อม
1709,29,วิถี
1710,123,มี่
1711,161,ทอด
1712,43,กัมมันต์
1713,18,วินิจฉัย
1714,3,ลอย
1715,49,ท่อ
1716,174,เหมาะ
1717,195,สา
1718,41,ร้อยละ
1719,108,บำรุง
1720,135,ภู
1721,46,แบ
1722,100,บ่อ
1723,23,จิตรกร
1724,121,กลิ่น
1725,147,คุก
1726,133,โช
1727,78,เชียง
1728,108,มูลนิธิ
1729,155,จืด
1730,77,โอน
1731,133,ฮะ
1732,187,มังกร
1733,6,ปราบ
1734,20,ถี่
1735,29,สภาวะ
1736,75,เลน
1737,49,หลอดเลือด
1738,80,กายภาพ
1739,96,ถาวร
1740,69,ลี่
1741,187,กล
1742,46,เซน
1743,76,อิเล็กตรอน
1744,182,ย่อม
1745,98,ไหน
1746,31,แถว
1747,45,อวัยวะ
1748,162,ตัวเมีย
1749,90,เนเธอร์แลนด์
1750,29,แนวทาง
1751,14,มาเลเซีย
1752,182,เสมือน
1753,46,ตู
1754,19,ทำนอง
1755,2,พิธีกร
1756,72,ก๊ก
1757,3,กด
1758,135,ท้าว
1759,8,เยี่ยม
1760,133,ทะ
1761,50,สหพันธ์
1762,54,แปด
1763,29,นัย
1764,65,ถอน
1765,46,ยอ
1766,108,อนุรักษ์
1767,25,ผู้ใหญ่
1768,199,ยิว
1769,138,รัฐประหาร
1770,83,คอม
1771,116,มิติ
1772,195,จัน
1773,162,เหยื่อ
1774,21,ธนบุรี
1775,189,หลาน
1776,155,อุดม
1777,182,ก้าว
1778,124,ไวรัส
1779,135,พญา
1780,5,มเหสี
1781,98,ทว่า
1782,28,พนักงาน
1783,56,เจ้าอาวาส
1784,152,ประยุกต์
1785,154,จารึก
1786,10,พยาบาล
1787,68,หมวด
1788,6,ครอบครอง
1789,74,อุบัติเหตุ
1790,36,รก
1791,41,จ้าง
1792,148,ราก
1793,22,ถ้วย
1794,53,แค้น
1795,116,ฟังก์ชัน
1796,53,พระทัย
1797,125,มวยไทย
1798,46,แฮ
1799,84,พาณิชย์
1800,14,แคนาดา
1801,8,ถ่ายทำ
1802,41,ทรัพย์สิน
1803,4,หลุยส์
1804,3,ว่าย
1805,133,สึ
1806,196,คุ้มครอง
1807,194,สืบทอด
1808,124,ปวด
1809,88,เพิ่ง
1810,12,แช
1811,107,อนุมัติ
1812,18,แลกเปลี่ยน
1813,46,ไค
1814,100,น้ำแข็ง
1815,76,นิวเคลียส
1816,79,ตึก
1817,43,วงจร
1818,195,แล
1819,43,อัลตราไวโอเลต
1820,133,คิ
1821,152,โทรศัพท์
1822,133,โร่
1823,126,นนท์
1824,64,หมอ
1825,105,สวด
1826,42,ลักษณ์
1827,154,รูปทรง
1828,99,ลู
1829,118,เต้น
1830,162,สุนัข
1831,193,ถ้ำ
1832,29,ประเด็น
1833,199,มุสลิม
1834,41,หุ้น
1835,142,สี่เหลี่ยม
1836,91,สอดคล้อง
1837,22,พรีเมียร์
1838,28,ศึกษาธิการ
1839,23,จิตรกรรม
1840,26,กลางคืน
1841,98,ใดๆ
1842,75,ซอน
1843,55,ดิ
1844,151,สุโขทัย
1845,45,เยื่อ
1846,142,ช่อ
1847,36,บวช
1848,10,วิศวกรรม
1849,190,ซ่อน
1850,20,เพียงพอ
1851,90,เดนมาร์ก
1852,48,สงสัย
1853,148,กึ่ง
1854,115,ด่าน
1855,99,อัล
1856,190,ทำร้าย
1857,121,น้ำตาล
1858,162,แมลง
1859,189,ลูกชาย
1860,182,ปัญญา
1861,123,อด
1862,137,เลี่ยง
1863,155,หญ้า
1864,104,บันดาล
1865,131,สละ
1866,24,อบรม
1867,25,ผู้ชาย
1868,115,กั้น
1869,152,ซอฟต์แวร์
1870,19,ปฏิทิน
1871,3,หัก
1872,197,จอด
1873,10,ศาสตราจารย์
1874,84,โรงแรม
1875,119,โชค
1876,188,ลิขสิทธิ์
1877,28,มหาดไทย
1878,161,หนา
1879,2,สตูดิโอ
1880,28,แผนก
1881,28,เลขาธิการ
1882,82,เกณฑ์
1883,126,มิตร
1884,162,หนู
1885,20,จุ
1886,144,เบ
1887,66,คม
1888,189,ลูกสาว
1889,115,คมนาคม
1890,86,สร้างสรรค์
1891,21,โตเกียว
1892,72,ซุน
1893,183,แคระ
1894,90,สวีเดน
1895,70,ม่วง
1896,154,โครง
1897,68,จำพวก
1898,156,ผู้ปกครอง
1899,79,สิ่งก่อสร้าง
1900,65,เติม
1901,60,บริโภค
1902,154,สลัก
1903,47,ล้มเหลว
1904,92,ขวัญ
1905,70,เทา
1906,22,เจ้าภาพ
1907,3,อัด
1908,23,ศิลป์
1909,88,เบื้องต้น
1910,140,ดอกไม้
1911,71,แปซิฟิก
1912,96,ช้า
1913,107,ฉายา
1914,122,เกราะ
1915,178,วัตถุประสงค์
1916,83,สตาร์
1917,56,หลวงพ่อ
1918,138,ก่อการ
1919,196,เตือน
1920,196,รับใช้
1921,151,รุ่งเรือง
1922,157,งอ
1923,115,ราง
1924,156,ดยุก
1925,148,ฤทธิ์
1926,53,เปรียบ
1927,53,ศรัทธา
1928,199,ละติน
1929,75,เลียน
1930,93,ถอด
1931,189,ข้า
1932,47,การณ์
1933,159,ครรภ์
1934,154,ทับ
1935,154,แกะ
1936,75,ริก
1937,133,ฟุ
1938,109,ระลึก
1939,9,เล็กๆ
1940,14,ฮ่องกง
1941,14,สิงคโปร์
1942,42,นิสัย
1943,124,ไข้
1944,21,โรม
1945,154,ปั้น
1946,105,กุศล
1947,167,ตลก
1948,188,สำนักพิมพ์
1949,62,ก๊าซ
1950,110,ภักดี
1951,142,หลังคา
1952,193,ห้วย
1953,121,ผัก
1954,99,ซู
1955,138,ประท้วง
1956,189,สามี
1957,108,เพาะ
1958,123,เคน
1959,96,เสรี
1960,25,เยาว์
1961,116,ตัวเลข
1962,93,ปลด
1963,65,คัด
1964,46,เวน
1965,86,ริเริ่ม
1966,136,หม่อมเจ้า
